Unnamed: 0,img_filename,y,a
59,./celeba/img_align_celeba/001243.jpg,0,1
60,./celeba/img_align_celeba/001258.jpg,0,1
61,./celeba/img_align_celeba/001259.jpg,0,1
62,./celeba/img_align_celeba/001310.jpg,0,1
63,./celeba/img_align_celeba/001338.jpg,0,1
64,./celeba/img_align_celeba/001356.jpg,0,1
65,./celeba/img_align_celeba/001372.jpg,0,1
66,./celeba/img_align_celeba/001393.jpg,0,1
67,./celeba/img_align_celeba/001420.jpg,0,1
68,./celeba/img_align_celeba/001432.jpg,0,1
69,./celeba/img_align_celeba/001483.jpg,0,1
70,./celeba/img_align_celeba/001531.jpg,0,1
71,./celeba/img_align_celeba/001533.jpg,0,1
72,./celeba/img_align_celeba/001543.jpg,0,1
73,./celeba/img_align_celeba/001577.jpg,0,1
74,./celeba/img_align_celeba/001604.jpg,1,1
75,./celeba/img_align_celeba/001625.jpg,0,1
76,./celeba/img_align_celeba/001634.jpg,0,1
77,./celeba/img_align_celeba/001657.jpg,0,1
78,./celeba/img_align_celeba/001679.jpg,0,1
79,./celeba/img_align_celeba/001703.jpg,0,1
80,./celeba/img_align_celeba/001711.jpg,0,1
81,./celeba/img_align_celeba/001717.jpg,0,1
82,./celeba/img_align_celeba/001724.jpg,1,1
83,./celeba/img_align_celeba/001754.jpg,0,1
84,./celeba/img_align_celeba/001757.jpg,0,1
85,./celeba/img_align_celeba/001780.jpg,0,1
86,./celeba/img_align_celeba/001781.jpg,0,1
87,./celeba/img_align_celeba/001833.jpg,0,1
88,./celeba/img_align_celeba/001846.jpg,0,1
89,./celeba/img_align_celeba/001930.jpg,0,1
90,./celeba/img_align_celeba/001971.jpg,0,1
91,./celeba/img_align_celeba/001980.jpg,0,1
92,./celeba/img_align_celeba/001982.jpg,0,1
93,./celeba/img_align_celeba/001986.jpg,0,1
94,./celeba/img_align_celeba/002078.jpg,0,1
95,./celeba/img_align_celeba/002106.jpg,0,1
96,./celeba/img_align_celeba/002131.jpg,0,1
97,./celeba/img_align_celeba/002141.jpg,0,1
98,./celeba/img_align_celeba/002145.jpg,0,1
99,./celeba/img_align_celeba/002166.jpg,1,1
100,./celeba/img_align_celeba/002187.jpg,0,1
101,./celeba/img_align_celeba/002202.jpg,1,1
102,./celeba/img_align_celeba/002205.jpg,0,1
103,./celeba/img_align_celeba/002232.jpg,0,1
104,./celeba/img_align_celeba/002255.jpg,0,1
105,./celeba/img_align_celeba/002270.jpg,0,1
106,./celeba/img_align_celeba/002366.jpg,0,1
107,./celeba/img_align_celeba/002400.jpg,0,1
108,./celeba/img_align_celeba/002459.jpg,0,1
109,./celeba/img_align_celeba/002504.jpg,0,1
110,./celeba/img_align_celeba/002515.jpg,0,1
111,./celeba/img_align_celeba/002523.jpg,1,1
112,./celeba/img_align_celeba/002529.jpg,0,1
113,./celeba/img_align_celeba/002614.jpg,0,1
114,./celeba/img_align_celeba/002631.jpg,0,1
115,./celeba/img_align_celeba/002632.jpg,0,1
116,./celeba/img_align_celeba/002679.jpg,1,1
117,./celeba/img_align_celeba/002682.jpg,0,1
118,./celeba/img_align_celeba/002715.jpg,0,1
119,./celeba/img_align_celeba/002743.jpg,0,1
120,./celeba/img_align_celeba/002754.jpg,0,1
121,./celeba/img_align_celeba/002764.jpg,0,1
122,./celeba/img_align_celeba/002765.jpg,0,1
123,./celeba/img_align_celeba/002782.jpg,0,1
124,./celeba/img_align_celeba/002787.jpg,0,1
125,./celeba/img_align_celeba/002804.jpg,1,1
126,./celeba/img_align_celeba/002807.jpg,0,1
127,./celeba/img_align_celeba/002835.jpg,0,1
128,./celeba/img_align_celeba/002838.jpg,0,1
129,./celeba/img_align_celeba/002852.jpg,0,1
130,./celeba/img_align_celeba/002854.jpg,1,1
131,./celeba/img_align_celeba/002872.jpg,0,1
132,./celeba/img_align_celeba/002908.jpg,0,1
133,./celeba/img_align_celeba/002929.jpg,1,1
134,./celeba/img_align_celeba/003002.jpg,0,1
135,./celeba/img_align_celeba/003026.jpg,1,1
136,./celeba/img_align_celeba/003044.jpg,0,1
137,./celeba/img_align_celeba/003109.jpg,0,1
138,./celeba/img_align_celeba/003176.jpg,0,1
139,./celeba/img_align_celeba/003207.jpg,0,1
140,./celeba/img_align_celeba/003209.jpg,0,1
141,./celeba/img_align_celeba/003231.jpg,0,1
142,./celeba/img_align_celeba/003234.jpg,0,1
143,./celeba/img_align_celeba/003252.jpg,0,1
144,./celeba/img_align_celeba/003272.jpg,1,1
145,./celeba/img_align_celeba/003387.jpg,0,1
146,./celeba/img_align_celeba/003408.jpg,0,1
147,./celeba/img_align_celeba/003412.jpg,1,1
148,./celeba/img_align_celeba/003426.jpg,0,1
149,./celeba/img_align_celeba/003430.jpg,0,1
150,./celeba/img_align_celeba/003491.jpg,0,1
151,./celeba/img_align_celeba/003505.jpg,0,1
152,./celeba/img_align_celeba/003510.jpg,0,1
153,./celeba/img_align_celeba/003543.jpg,0,1
154,./celeba/img_align_celeba/003602.jpg,0,1
155,./celeba/img_align_celeba/003604.jpg,0,1
156,./celeba/img_align_celeba/003621.jpg,1,1
157,./celeba/img_align_celeba/003641.jpg,1,1
158,./celeba/img_align_celeba/003657.jpg,1,1
159,./celeba/img_align_celeba/003694.jpg,0,1
160,./celeba/img_align_celeba/003696.jpg,0,1
161,./celeba/img_align_celeba/003709.jpg,0,1
162,./celeba/img_align_celeba/003770.jpg,0,1
163,./celeba/img_align_celeba/003774.jpg,1,1
164,./celeba/img_align_celeba/003777.jpg,0,1
165,./celeba/img_align_celeba/003782.jpg,0,1
166,./celeba/img_align_celeba/003796.jpg,0,1
167,./celeba/img_align_celeba/003873.jpg,0,1
168,./celeba/img_align_celeba/003878.jpg,0,1
169,./celeba/img_align_celeba/003880.jpg,0,1
170,./celeba/img_align_celeba/003883.jpg,0,1
171,./celeba/img_align_celeba/003895.jpg,0,1
172,./celeba/img_align_celeba/003904.jpg,0,1
173,./celeba/img_align_celeba/003942.jpg,0,1
174,./celeba/img_align_celeba/003970.jpg,0,1
175,./celeba/img_align_celeba/003977.jpg,0,1
176,./celeba/img_align_celeba/003989.jpg,1,1
177,./celeba/img_align_celeba/004015.jpg,0,1
178,./celeba/img_align_celeba/004117.jpg,0,1
179,./celeba/img_align_celeba/004118.jpg,0,1
180,./celeba/img_align_celeba/004122.jpg,0,1
181,./celeba/img_align_celeba/004124.jpg,1,1
182,./celeba/img_align_celeba/004159.jpg,0,1
183,./celeba/img_align_celeba/004179.jpg,0,1
184,./celeba/img_align_celeba/004208.jpg,1,1
185,./celeba/img_align_celeba/004233.jpg,0,1
186,./celeba/img_align_celeba/004308.jpg,0,1
187,./celeba/img_align_celeba/004348.jpg,0,1
188,./celeba/img_align_celeba/004353.jpg,0,1
189,./celeba/img_align_celeba/004357.jpg,1,1
190,./celeba/img_align_celeba/004359.jpg,0,1
191,./celeba/img_align_celeba/004402.jpg,0,1
192,./celeba/img_align_celeba/004454.jpg,0,1
193,./celeba/img_align_celeba/004461.jpg,1,1
194,./celeba/img_align_celeba/004466.jpg,0,1
195,./celeba/img_align_celeba/004532.jpg,0,1
196,./celeba/img_align_celeba/004544.jpg,0,1
197,./celeba/img_align_celeba/004562.jpg,0,1
198,./celeba/img_align_celeba/004646.jpg,0,1
199,./celeba/img_align_celeba/004696.jpg,0,1
200,./celeba/img_align_celeba/004790.jpg,0,1
201,./celeba/img_align_celeba/004801.jpg,0,1
202,./celeba/img_align_celeba/004804.jpg,0,1
203,./celeba/img_align_celeba/004823.jpg,0,1
204,./celeba/img_align_celeba/004837.jpg,0,1
205,./celeba/img_align_celeba/004862.jpg,1,1
206,./celeba/img_align_celeba/004937.jpg,0,1
207,./celeba/img_align_celeba/004984.jpg,0,1
208,./celeba/img_align_celeba/005018.jpg,1,1
209,./celeba/img_align_celeba/005079.jpg,0,1
210,./celeba/img_align_celeba/005085.jpg,0,1
211,./celeba/img_align_celeba/005092.jpg,1,1
212,./celeba/img_align_celeba/005095.jpg,0,1
213,./celeba/img_align_celeba/005123.jpg,1,1
214,./celeba/img_align_celeba/005216.jpg,0,1
215,./celeba/img_align_celeba/005235.jpg,0,1
216,./celeba/img_align_celeba/005238.jpg,0,1
217,./celeba/img_align_celeba/005304.jpg,0,1
218,./celeba/img_align_celeba/005307.jpg,0,1
219,./celeba/img_align_celeba/005342.jpg,0,1
220,./celeba/img_align_celeba/005368.jpg,0,1
221,./celeba/img_align_celeba/005382.jpg,0,1
222,./celeba/img_align_celeba/005385.jpg,0,1
223,./celeba/img_align_celeba/005420.jpg,0,1
224,./celeba/img_align_celeba/005424.jpg,0,1
225,./celeba/img_align_celeba/005437.jpg,0,1
226,./celeba/img_align_celeba/005468.jpg,0,1
227,./celeba/img_align_celeba/005471.jpg,0,1
228,./celeba/img_align_celeba/005489.jpg,0,1
229,./celeba/img_align_celeba/005535.jpg,0,1
230,./celeba/img_align_celeba/005577.jpg,0,1
231,./celeba/img_align_celeba/005588.jpg,0,1
232,./celeba/img_align_celeba/005630.jpg,0,1
233,./celeba/img_align_celeba/005633.jpg,0,1
234,./celeba/img_align_celeba/005646.jpg,0,1
235,./celeba/img_align_celeba/005652.jpg,0,1
236,./celeba/img_align_celeba/005717.jpg,1,1
237,./celeba/img_align_celeba/005738.jpg,0,1
238,./celeba/img_align_celeba/005774.jpg,0,1
239,./celeba/img_align_celeba/005807.jpg,0,1
240,./celeba/img_align_celeba/005812.jpg,0,1
241,./celeba/img_align_celeba/005856.jpg,0,1
242,./celeba/img_align_celeba/005903.jpg,1,1
243,./celeba/img_align_celeba/005915.jpg,1,1
244,./celeba/img_align_celeba/005924.jpg,1,1
245,./celeba/img_align_celeba/005945.jpg,1,1
246,./celeba/img_align_celeba/006016.jpg,0,1
247,./celeba/img_align_celeba/006029.jpg,0,1
248,./celeba/img_align_celeba/006061.jpg,1,1
249,./celeba/img_align_celeba/006078.jpg,1,1
250,./celeba/img_align_celeba/006111.jpg,1,1
251,./celeba/img_align_celeba/006116.jpg,0,1
252,./celeba/img_align_celeba/006135.jpg,0,1
253,./celeba/img_align_celeba/006198.jpg,0,1
254,./celeba/img_align_celeba/006251.jpg,0,1
255,./celeba/img_align_celeba/006269.jpg,0,1
256,./celeba/img_align_celeba/006279.jpg,0,1
257,./celeba/img_align_celeba/006294.jpg,0,1
258,./celeba/img_align_celeba/006355.jpg,0,1
259,./celeba/img_align_celeba/006412.jpg,0,1
260,./celeba/img_align_celeba/006440.jpg,0,1
261,./celeba/img_align_celeba/006451.jpg,0,1
262,./celeba/img_align_celeba/006473.jpg,1,1
263,./celeba/img_align_celeba/006483.jpg,0,1
264,./celeba/img_align_celeba/006498.jpg,0,1
265,./celeba/img_align_celeba/006509.jpg,0,1
266,./celeba/img_align_celeba/006520.jpg,0,1
267,./celeba/img_align_celeba/006535.jpg,0,1
268,./celeba/img_align_celeba/006552.jpg,0,1
269,./celeba/img_align_celeba/006577.jpg,0,1
270,./celeba/img_align_celeba/006599.jpg,0,1
271,./celeba/img_align_celeba/006674.jpg,0,1
272,./celeba/img_align_celeba/006698.jpg,0,1
273,./celeba/img_align_celeba/006707.jpg,1,1
274,./celeba/img_align_celeba/006780.jpg,0,1
275,./celeba/img_align_celeba/006786.jpg,1,1
276,./celeba/img_align_celeba/006976.jpg,0,1
277,./celeba/img_align_celeba/006980.jpg,0,1
278,./celeba/img_align_celeba/006989.jpg,0,1
279,./celeba/img_align_celeba/007031.jpg,0,1
280,./celeba/img_align_celeba/007082.jpg,0,1
281,./celeba/img_align_celeba/007144.jpg,0,1
282,./celeba/img_align_celeba/007172.jpg,0,1
283,./celeba/img_align_celeba/007189.jpg,0,1
284,./celeba/img_align_celeba/007195.jpg,0,1
285,./celeba/img_align_celeba/007245.jpg,0,1
286,./celeba/img_align_celeba/007260.jpg,0,1
287,./celeba/img_align_celeba/007265.jpg,0,1
288,./celeba/img_align_celeba/007324.jpg,1,1
289,./celeba/img_align_celeba/007353.jpg,0,1
290,./celeba/img_align_celeba/007445.jpg,0,1
291,./celeba/img_align_celeba/007482.jpg,0,1
292,./celeba/img_align_celeba/007502.jpg,1,1
293,./celeba/img_align_celeba/007537.jpg,0,1
294,./celeba/img_align_celeba/007636.jpg,0,1
295,./celeba/img_align_celeba/007656.jpg,0,1
296,./celeba/img_align_celeba/007690.jpg,0,1
297,./celeba/img_align_celeba/007693.jpg,0,1
298,./celeba/img_align_celeba/007711.jpg,0,1
299,./celeba/img_align_celeba/007720.jpg,0,1
300,./celeba/img_align_celeba/007755.jpg,1,1
301,./celeba/img_align_celeba/007756.jpg,0,1
302,./celeba/img_align_celeba/007795.jpg,1,1
303,./celeba/img_align_celeba/007796.jpg,0,1
304,./celeba/img_align_celeba/007797.jpg,0,1
305,./celeba/img_align_celeba/007880.jpg,0,1
306,./celeba/img_align_celeba/007883.jpg,1,1
307,./celeba/img_align_celeba/007918.jpg,0,1
308,./celeba/img_align_celeba/007962.jpg,1,1
309,./celeba/img_align_celeba/007988.jpg,0,1
310,./celeba/img_align_celeba/008007.jpg,0,1
311,./celeba/img_align_celeba/008058.jpg,1,1
312,./celeba/img_align_celeba/008108.jpg,0,1
313,./celeba/img_align_celeba/008112.jpg,0,1
314,./celeba/img_align_celeba/008138.jpg,1,1
315,./celeba/img_align_celeba/008167.jpg,0,1
316,./celeba/img_align_celeba/008174.jpg,0,1
317,./celeba/img_align_celeba/008256.jpg,0,1
318,./celeba/img_align_celeba/008323.jpg,0,1
319,./celeba/img_align_celeba/008355.jpg,0,1
320,./celeba/img_align_celeba/008379.jpg,0,1
321,./celeba/img_align_celeba/008418.jpg,0,1
322,./celeba/img_align_celeba/008426.jpg,0,1
323,./celeba/img_align_celeba/008429.jpg,0,1
324,./celeba/img_align_celeba/008474.jpg,0,1
325,./celeba/img_align_celeba/008475.jpg,0,1
326,./celeba/img_align_celeba/008507.jpg,0,1
327,./celeba/img_align_celeba/008611.jpg,0,1
328,./celeba/img_align_celeba/008637.jpg,0,1
329,./celeba/img_align_celeba/008707.jpg,0,1
330,./celeba/img_align_celeba/008724.jpg,0,1
331,./celeba/img_align_celeba/008727.jpg,0,1
332,./celeba/img_align_celeba/008756.jpg,0,1
333,./celeba/img_align_celeba/008770.jpg,0,1
334,./celeba/img_align_celeba/008780.jpg,0,1
335,./celeba/img_align_celeba/008873.jpg,0,1
336,./celeba/img_align_celeba/008923.jpg,0,1
337,./celeba/img_align_celeba/008941.jpg,0,1
338,./celeba/img_align_celeba/008955.jpg,0,1
339,./celeba/img_align_celeba/008966.jpg,0,1
340,./celeba/img_align_celeba/008969.jpg,0,1
341,./celeba/img_align_celeba/008986.jpg,0,1
342,./celeba/img_align_celeba/009024.jpg,0,1
343,./celeba/img_align_celeba/009029.jpg,0,1
344,./celeba/img_align_celeba/009053.jpg,0,1
345,./celeba/img_align_celeba/009093.jpg,1,1
346,./celeba/img_align_celeba/009100.jpg,0,1
347,./celeba/img_align_celeba/009143.jpg,0,1
348,./celeba/img_align_celeba/009156.jpg,0,1
349,./celeba/img_align_celeba/009184.jpg,0,1
350,./celeba/img_align_celeba/009218.jpg,0,1
351,./celeba/img_align_celeba/009340.jpg,0,1
352,./celeba/img_align_celeba/009355.jpg,1,1
353,./celeba/img_align_celeba/009356.jpg,0,1
354,./celeba/img_align_celeba/009364.jpg,0,1
355,./celeba/img_align_celeba/009377.jpg,1,1
356,./celeba/img_align_celeba/009380.jpg,0,1
357,./celeba/img_align_celeba/009405.jpg,0,1
358,./celeba/img_align_celeba/009440.jpg,0,1
359,./celeba/img_align_celeba/009444.jpg,0,1
360,./celeba/img_align_celeba/009493.jpg,0,1
361,./celeba/img_align_celeba/009515.jpg,1,1
362,./celeba/img_align_celeba/009531.jpg,1,1
363,./celeba/img_align_celeba/009553.jpg,0,1
364,./celeba/img_align_celeba/009578.jpg,0,1
365,./celeba/img_align_celeba/009581.jpg,0,1
366,./celeba/img_align_celeba/009621.jpg,0,1
367,./celeba/img_align_celeba/009624.jpg,0,1
368,./celeba/img_align_celeba/009634.jpg,1,1
369,./celeba/img_align_celeba/009644.jpg,0,1
370,./celeba/img_align_celeba/009660.jpg,0,1
371,./celeba/img_align_celeba/009765.jpg,0,1
372,./celeba/img_align_celeba/009788.jpg,0,1
373,./celeba/img_align_celeba/009794.jpg,1,1
374,./celeba/img_align_celeba/009803.jpg,0,1
375,./celeba/img_align_celeba/009883.jpg,0,1
376,./celeba/img_align_celeba/009884.jpg,0,1
377,./celeba/img_align_celeba/009898.jpg,0,1
378,./celeba/img_align_celeba/009918.jpg,0,1
379,./celeba/img_align_celeba/009980.jpg,0,1
380,./celeba/img_align_celeba/009986.jpg,0,1
381,./celeba/img_align_celeba/009987.jpg,1,1
382,./celeba/img_align_celeba/010012.jpg,0,1
383,./celeba/img_align_celeba/010046.jpg,0,1
384,./celeba/img_align_celeba/010085.jpg,1,1
385,./celeba/img_align_celeba/010103.jpg,0,1
386,./celeba/img_align_celeba/010117.jpg,0,1
387,./celeba/img_align_celeba/010130.jpg,0,1
388,./celeba/img_align_celeba/010158.jpg,0,1
389,./celeba/img_align_celeba/010180.jpg,0,1
390,./celeba/img_align_celeba/010184.jpg,0,1
391,./celeba/img_align_celeba/010196.jpg,0,1
392,./celeba/img_align_celeba/010227.jpg,0,1
393,./celeba/img_align_celeba/010276.jpg,0,1
394,./celeba/img_align_celeba/010282.jpg,1,1
395,./celeba/img_align_celeba/010327.jpg,0,1
396,./celeba/img_align_celeba/010401.jpg,0,1
397,./celeba/img_align_celeba/010426.jpg,0,1
398,./celeba/img_align_celeba/010504.jpg,0,1
399,./celeba/img_align_celeba/010529.jpg,0,1
400,./celeba/img_align_celeba/010561.jpg,1,1
401,./celeba/img_align_celeba/010562.jpg,0,1
402,./celeba/img_align_celeba/010600.jpg,0,1
403,./celeba/img_align_celeba/010628.jpg,0,1
404,./celeba/img_align_celeba/010651.jpg,0,1
405,./celeba/img_align_celeba/010669.jpg,0,1
406,./celeba/img_align_celeba/010671.jpg,0,1
407,./celeba/img_align_celeba/010707.jpg,0,1
408,./celeba/img_align_celeba/010731.jpg,0,1
409,./celeba/img_align_celeba/010787.jpg,1,1
410,./celeba/img_align_celeba/010804.jpg,0,1
411,./celeba/img_align_celeba/010807.jpg,0,1
412,./celeba/img_align_celeba/010893.jpg,0,1
413,./celeba/img_align_celeba/010909.jpg,1,1
414,./celeba/img_align_celeba/010941.jpg,0,1
415,./celeba/img_align_celeba/010959.jpg,0,1
416,./celeba/img_align_celeba/010964.jpg,0,1
417,./celeba/img_align_celeba/010968.jpg,0,1
418,./celeba/img_align_celeba/010989.jpg,0,1
419,./celeba/img_align_celeba/011035.jpg,0,1
420,./celeba/img_align_celeba/011039.jpg,0,1
421,./celeba/img_align_celeba/011050.jpg,0,1
422,./celeba/img_align_celeba/011063.jpg,0,1
423,./celeba/img_align_celeba/011137.jpg,0,1
424,./celeba/img_align_celeba/011148.jpg,0,1
425,./celeba/img_align_celeba/011178.jpg,1,1
426,./celeba/img_align_celeba/011204.jpg,0,1
427,./celeba/img_align_celeba/011261.jpg,0,1
428,./celeba/img_align_celeba/011296.jpg,0,1
429,./celeba/img_align_celeba/011321.jpg,0,1
430,./celeba/img_align_celeba/011345.jpg,0,1
431,./celeba/img_align_celeba/011375.jpg,0,1
432,./celeba/img_align_celeba/011422.jpg,0,1
433,./celeba/img_align_celeba/011509.jpg,0,1
434,./celeba/img_align_celeba/011517.jpg,1,1
435,./celeba/img_align_celeba/011541.jpg,0,1
436,./celeba/img_align_celeba/011548.jpg,0,1
437,./celeba/img_align_celeba/011551.jpg,0,1
438,./celeba/img_align_celeba/011555.jpg,0,1
439,./celeba/img_align_celeba/011721.jpg,0,1
440,./celeba/img_align_celeba/011738.jpg,1,1
441,./celeba/img_align_celeba/011778.jpg,0,1
442,./celeba/img_align_celeba/011807.jpg,0,1
443,./celeba/img_align_celeba/011816.jpg,0,1
444,./celeba/img_align_celeba/011830.jpg,0,1
445,./celeba/img_align_celeba/011876.jpg,0,1
446,./celeba/img_align_celeba/011878.jpg,0,1
447,./celeba/img_align_celeba/011889.jpg,0,1
448,./celeba/img_align_celeba/011892.jpg,0,1
449,./celeba/img_align_celeba/011931.jpg,0,1
450,./celeba/img_align_celeba/011972.jpg,0,1
451,./celeba/img_align_celeba/012004.jpg,0,1
452,./celeba/img_align_celeba/012012.jpg,0,1
453,./celeba/img_align_celeba/012042.jpg,0,1
454,./celeba/img_align_celeba/012077.jpg,1,1
455,./celeba/img_align_celeba/012086.jpg,0,1
456,./celeba/img_align_celeba/012148.jpg,0,1
457,./celeba/img_align_celeba/012151.jpg,1,1
458,./celeba/img_align_celeba/012206.jpg,0,1
459,./celeba/img_align_celeba/012297.jpg,0,1
460,./celeba/img_align_celeba/012298.jpg,0,1
461,./celeba/img_align_celeba/012346.jpg,0,1
462,./celeba/img_align_celeba/012363.jpg,0,1
463,./celeba/img_align_celeba/012364.jpg,0,1
464,./celeba/img_align_celeba/012378.jpg,0,1
465,./celeba/img_align_celeba/012392.jpg,0,1
466,./celeba/img_align_celeba/012412.jpg,0,1
467,./celeba/img_align_celeba/012566.jpg,0,1
468,./celeba/img_align_celeba/012586.jpg,0,1
469,./celeba/img_align_celeba/012641.jpg,0,1
470,./celeba/img_align_celeba/012654.jpg,0,1
471,./celeba/img_align_celeba/012671.jpg,0,1
472,./celeba/img_align_celeba/012716.jpg,0,1
473,./celeba/img_align_celeba/012730.jpg,1,1
474,./celeba/img_align_celeba/012788.jpg,0,1
475,./celeba/img_align_celeba/012838.jpg,0,1
476,./celeba/img_align_celeba/012842.jpg,0,1
477,./celeba/img_align_celeba/012862.jpg,0,1
478,./celeba/img_align_celeba/012900.jpg,1,1
479,./celeba/img_align_celeba/012959.jpg,0,1
480,./celeba/img_align_celeba/012975.jpg,0,1
481,./celeba/img_align_celeba/013069.jpg,0,1
482,./celeba/img_align_celeba/013081.jpg,0,1
483,./celeba/img_align_celeba/013113.jpg,0,1
484,./celeba/img_align_celeba/013135.jpg,0,1
485,./celeba/img_align_celeba/013150.jpg,0,1
486,./celeba/img_align_celeba/013175.jpg,0,1
487,./celeba/img_align_celeba/013199.jpg,0,1
488,./celeba/img_align_celeba/013214.jpg,0,1
489,./celeba/img_align_celeba/013263.jpg,0,1
490,./celeba/img_align_celeba/013271.jpg,0,1
491,./celeba/img_align_celeba/013276.jpg,0,1
492,./celeba/img_align_celeba/013289.jpg,0,1
493,./celeba/img_align_celeba/013309.jpg,0,1
494,./celeba/img_align_celeba/013358.jpg,1,1
495,./celeba/img_align_celeba/013374.jpg,0,1
496,./celeba/img_align_celeba/013450.jpg,0,1
497,./celeba/img_align_celeba/013462.jpg,0,1
498,./celeba/img_align_celeba/013465.jpg,0,1
499,./celeba/img_align_celeba/013471.jpg,0,1
500,./celeba/img_align_celeba/013497.jpg,0,1
501,./celeba/img_align_celeba/013499.jpg,0,1
502,./celeba/img_align_celeba/013522.jpg,0,1
503,./celeba/img_align_celeba/013525.jpg,1,1
504,./celeba/img_align_celeba/013555.jpg,0,1
505,./celeba/img_align_celeba/013562.jpg,1,1
506,./celeba/img_align_celeba/013598.jpg,0,1
507,./celeba/img_align_celeba/013622.jpg,0,1
508,./celeba/img_align_celeba/013689.jpg,0,1
509,./celeba/img_align_celeba/013720.jpg,0,1
510,./celeba/img_align_celeba/013776.jpg,0,1
511,./celeba/img_align_celeba/013825.jpg,0,1
512,./celeba/img_align_celeba/013830.jpg,0,1
513,./celeba/img_align_celeba/013885.jpg,0,1
514,./celeba/img_align_celeba/013890.jpg,0,1
515,./celeba/img_align_celeba/013921.jpg,1,1
516,./celeba/img_align_celeba/013931.jpg,0,1
517,./celeba/img_align_celeba/013943.jpg,0,1
518,./celeba/img_align_celeba/013963.jpg,0,1
519,./celeba/img_align_celeba/013964.jpg,0,1
520,./celeba/img_align_celeba/014010.jpg,0,1
521,./celeba/img_align_celeba/014090.jpg,0,1
522,./celeba/img_align_celeba/014114.jpg,0,1
523,./celeba/img_align_celeba/014124.jpg,0,1
524,./celeba/img_align_celeba/014143.jpg,0,1
525,./celeba/img_align_celeba/014165.jpg,0,1
526,./celeba/img_align_celeba/014227.jpg,0,1
527,./celeba/img_align_celeba/014237.jpg,1,1
528,./celeba/img_align_celeba/014242.jpg,0,1
529,./celeba/img_align_celeba/014243.jpg,0,1
530,./celeba/img_align_celeba/014251.jpg,0,1
531,./celeba/img_align_celeba/014272.jpg,1,1
532,./celeba/img_align_celeba/014339.jpg,1,1
533,./celeba/img_align_celeba/014379.jpg,0,1
534,./celeba/img_align_celeba/014383.jpg,1,1
535,./celeba/img_align_celeba/014401.jpg,0,1
536,./celeba/img_align_celeba/014416.jpg,1,1
